ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma_de_Venda,Região
33240,2023-04-17,São Paulo,Notebook Dell,3500.0,1,Cliente_25500,3500.0,Presencial,Sudeste
65067,2023-04-17,São Paulo,Notebook Dell,3500.0,1,Cliente_22394,3500.0,Presencial,Sudeste
95985,2023-04-17,São Paulo,Notebook Dell,3500.0,1,Cliente_23703,3500.0,Presencial,Sudeste
4357,2023-04-17,São Paulo,iPhone 14,5500.0,1,Cliente_20731,5500.0,Presencial,Sudeste
85906,2023-04-17,São Paulo,Notebook Dell,3500.0,2,Cliente_26287,7000.0,Presencial,Sudeste
12650,2023-04-18,São Paulo,Cabo HDMI,40.0,1,Cliente_1544,40.0,Presencial,Sudeste
56462,2023-04-18,São Paulo,Cabo HDMI,40.0,1,Cliente_6210,40.0,Presencial,Sudeste
85245,2023-04-18,São Paulo,Cabo HDMI,40.0,1,Cliente_25513,40.0,Presencial,Sudeste
89290,2023-04-18,São Paulo,Cabo HDMI,40.0,3,Cliente_10029,120.0,Presencial,Sudeste
39998,2023-04-18,São Paulo,Mouse Gamer,120.0,2,Cliente_24006,240.0,Presencial,Sudeste
43059,2023-04-18,São Paulo,Mouse Gamer,120.0,2,Cliente_14931,240.0,Presencial,Sudeste
7759,2023-04-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_377,250.0,Presencial,Sudeste
26515,2023-04-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_18967,250.0,Presencial,Sudeste
82313,2023-04-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_19322,250.0,Presencial,Sudeste
84879,2023-04-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_11362,250.0,Presencial,Sudeste
89322,2023-04-18,São Paulo,Teclado Mecânico,250.0,3,Cliente_6398,750.0,Presencial,Sudeste
39748,2023-04-18,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16062,2200.0,Presencial,Sudeste
44066,2023-04-18,São Paulo,Smartphone Samsung,2200.0,1,Cliente_19329,2200.0,Presencial,Sudeste
69946,2023-04-18,São Paulo,Smartphone Samsung,2200.0,1,Cliente_10927,2200.0,Presencial,Sudeste
29258,2023-04-18,São Paulo,"Monitor 27""",1200.0,2,Cliente_15307,2400.0,Presencial,Sudeste
26488,2023-04-18,São Paulo,Notebook HP,3200.0,1,Cliente_26153,3200.0,Presencial,Sudeste
39968,2023-04-18,São Paulo,Notebook HP,3200.0,1,Cliente_1360,3200.0,Presencial,Sudeste
43555,2023-04-18,São Paulo,Notebook HP,3200.0,1,Cliente_2410,3200.0,Presencial,Sudeste
31839,2023-04-18,São Paulo,Notebook Dell,3500.0,1,Cliente_27044,3500.0,Presencial,Sudeste
70513,2023-04-18,São Paulo,Notebook Dell,3500.0,1,Cliente_11351,3500.0,Presencial,Sudeste
91840,2023-04-18,São Paulo,Notebook Dell,3500.0,1,Cliente_5911,3500.0,Presencial,Sudeste
94089,2023-04-18,São Paulo,Notebook Dell,3500.0,2,Cliente_3157,7000.0,Presencial,Sudeste
16405,2023-04-18,São Paulo,Notebook HP,3200.0,3,Cliente_7144,9600.0,Presencial,Sudeste
4504,2023-04-18,São Paulo,Notebook Dell,3500.0,3,Cliente_2546,10500.0,Presencial,Sudeste
21331,2023-04-18,São Paulo,Notebook Dell,3500.0,5,Cliente_9489,17500.0,Presencial,Sudeste
13860,2023-04-18,São Paulo,Notebook HP,3200.0,10,Cliente_27282,32000.0,Presencial,Sudeste
3966,2023-04-19,São Paulo,Cabo HDMI,40.0,1,Cliente_17413,40.0,Presencial,Sudeste
69987,2023-04-19,São Paulo,Cabo HDMI,40.0,1,Cliente_14705,40.0,Presencial,Sudeste
51252,2023-04-19,São Paulo,Cabo HDMI,40.0,2,Cliente_27742,80.0,Presencial,Sudeste
41741,2023-04-19,São Paulo,Mouse Gamer,120.0,1,Cliente_28650,120.0,Presencial,Sudeste
45462,2023-04-19,São Paulo,Mouse Gamer,120.0,1,Cliente_2311,120.0,Presencial,Sudeste
50238,2023-04-19,São Paulo,Mouse Gamer,120.0,1,Cliente_27269,120.0,Presencial,Sudeste
99943,2023-04-19,São Paulo,Mouse Gamer,120.0,1,Cliente_28924,120.0,Presencial,Sudeste
223,2023-04-19,São Paulo,Teclado Mecânico,250.0,1,Cliente_17418,250.0,Presencial,Sudeste
6046,2023-04-19,São Paulo,Teclado Mecânico,250.0,1,Cliente_28221,250.0,Presencial,Sudeste
28139,2023-04-19,São Paulo,Teclado Mecânico,250.0,1,Cliente_23770,250.0,Presencial,Sudeste
76162,2023-04-19,São Paulo,Teclado Mecânico,250.0,1,Cliente_6288,250.0,Presencial,Sudeste
83836,2023-04-19,São Paulo,Teclado Mecânico,250.0,1,Cliente_4859,250.0,Presencial,Sudeste
65816,2023-04-19,São Paulo,Mouse Gamer,120.0,3,Cliente_810,360.0,Presencial,Sudeste
8933,2023-04-19,São Paulo,Teclado Mecânico,250.0,3,Cliente_28761,750.0,Presencial,Sudeste
24637,2023-04-19,São Paulo,"Monitor 27""",1200.0,1,Cliente_2487,1200.0,Presencial,Sudeste
97233,2023-04-19,São Paulo,"Monitor 27""",1200.0,1,Cliente_15090,1200.0,Presencial,Sudeste
29673,2023-04-19,São Paulo,Smartphone Samsung,2200.0,1,Cliente_17734,2200.0,Presencial,Sudeste
95881,2023-04-19,São Paulo,Smartphone Samsung,2200.0,1,Cliente_15336,2200.0,Presencial,Sudeste
8944,2023-04-19,São Paulo,Notebook Dell,3500.0,1,Cliente_3012,3500.0,Presencial,Sudeste
14083,2023-04-19,São Paulo,Notebook Dell,3500.0,1,Cliente_3109,3500.0,Presencial,Sudeste
72944,2023-04-19,São Paulo,iPhone 14,5500.0,1,Cliente_28439,5500.0,Presencial,Sudeste
78942,2023-04-19,São Paulo,iPhone 14,5500.0,1,Cliente_22441,5500.0,Presencial,Sudeste
4638,2023-04-19,São Paulo,Smartphone Samsung,2200.0,3,Cliente_9973,6600.0,Presencial,Sudeste
21648,2023-04-19,São Paulo,Notebook Dell,3500.0,2,Cliente_14904,7000.0,Presencial,Sudeste
62364,2023-04-19,São Paulo,Notebook HP,3200.0,3,Cliente_21866,9600.0,Presencial,Sudeste
34752,2023-04-19,São Paulo,Notebook Dell,3500.0,3,Cliente_25176,10500.0,Presencial,Sudeste
12182,2023-04-19,São Paulo,iPhone 14,5500.0,2,Cliente_4170,11000.0,Presencial,Sudeste
77612,2023-04-20,São Paulo,Cabo HDMI,40.0,1,Cliente_5805,40.0,Presencial,Sudeste
92122,2023-04-20,São Paulo,Cabo HDMI,40.0,2,Cliente_12974,80.0,Presencial,Sudeste
6833,2023-04-20,São Paulo,Mouse Gamer,120.0,1,Cliente_12810,120.0,Presencial,Sudeste
18914,2023-04-20,São Paulo,Mouse Gamer,120.0,1,Cliente_6307,120.0,Presencial,Sudeste
32612,2023-04-20,São Paulo,Mouse Gamer,120.0,1,Cliente_17311,120.0,Presencial,Sudeste
63868,2023-04-20,São Paulo,Mouse Gamer,120.0,1,Cliente_14574,120.0,Presencial,Sudeste
99321,2023-04-20,São Paulo,Mouse Gamer,120.0,1,Cliente_25121,120.0,Presencial,Sudeste
64655,2023-04-20,São Paulo,Teclado Mecânico,250.0,1,Cliente_27017,250.0,Presencial,Sudeste
95556,2023-04-20,São Paulo,Teclado Mecânico,250.0,1,Cliente_3662,250.0,Presencial,Sudeste
13799,2023-04-20,São Paulo,Teclado Mecânico,250.0,2,Cliente_13451,500.0,Presencial,Sudeste
47492,2023-04-20,São Paulo,"Monitor 27""",1200.0,1,Cliente_24193,1200.0,Presencial,Sudeste
34264,2023-04-20,São Paulo,Teclado Mecânico,250.0,5,Cliente_9103,1250.0,Presencial,Sudeste
52584,2023-04-20,São Paulo,Teclado Mecânico,250.0,5,Cliente_1729,1250.0,Presencial,Sudeste
93120,2023-04-20,São Paulo,Smartphone Samsung,2200.0,1,Cliente_24629,2200.0,Presencial,Sudeste
6010,2023-04-20,São Paulo,Notebook HP,3200.0,1,Cliente_22966,3200.0,Presencial,Sudeste
40683,2023-04-20,São Paulo,Notebook HP,3200.0,1,Cliente_12345,3200.0,Presencial,Sudeste
66487,2023-04-20,São Paulo,Notebook HP,3200.0,1,Cliente_650,3200.0,Presencial,Sudeste
85561,2023-04-20,São Paulo,Notebook HP,3200.0,1,Cliente_3117,3200.0,Presencial,Sudeste
48053,2023-04-20,São Paulo,Notebook Dell,3500.0,1,Cliente_2139,3500.0,Presencial,Sudeste
41112,2023-04-20,São Paulo,iPhone 14,5500.0,1,Cliente_9314,5500.0,Presencial,Sudeste
74587,2023-04-20,São Paulo,iPhone 14,5500.0,1,Cliente_15093,5500.0,Presencial,Sudeste
97490,2023-04-20,São Paulo,Notebook HP,3200.0,2,Cliente_7060,6400.0,Presencial,Sudeste
87173,2023-04-21,São Paulo,Cabo HDMI,40.0,1,Cliente_17872,40.0,Presencial,Sudeste
5710,2023-04-21,São Paulo,Mouse Gamer,120.0,1,Cliente_9601,120.0,Presencial,Sudeste
7623,2023-04-21,São Paulo,Mouse Gamer,120.0,1,Cliente_15428,120.0,Presencial,Sudeste
33397,2023-04-21,São Paulo,Teclado Mecânico,250.0,1,Cliente_29432,250.0,Presencial,Sudeste
93044,2023-04-21,São Paulo,Teclado Mecânico,250.0,1,Cliente_28252,250.0,Presencial,Sudeste
3653,2023-04-21,São Paulo,Teclado Mecânico,250.0,2,Cliente_9468,500.0,Presencial,Sudeste
22288,2023-04-21,São Paulo,Teclado Mecânico,250.0,2,Cliente_14423,500.0,Presencial,Sudeste
8266,2023-04-21,São Paulo,"Monitor 27""",1200.0,1,Cliente_19424,1200.0,Presencial,Sudeste
34676,2023-04-21,São Paulo,Smartphone Samsung,2200.0,1,Cliente_5247,2200.0,Presencial,Sudeste
69242,2023-04-21,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16969,2200.0,Presencial,Sudeste
10447,2023-04-21,São Paulo,Notebook HP,3200.0,1,Cliente_29893,3200.0,Presencial,Sudeste
50032,2023-04-21,São Paulo,Notebook HP,3200.0,1,Cliente_17032,3200.0,Presencial,Sudeste
51711,2023-04-21,São Paulo,Notebook HP,3200.0,1,Cliente_2553,3200.0,Presencial,Sudeste
44175,2023-04-21,São Paulo,Notebook Dell,3500.0,1,Cliente_7503,3500.0,Presencial,Sudeste
42806,2023-04-21,São Paulo,Smartphone Samsung,2200.0,2,Cliente_12268,4400.0,Presencial,Sudeste
94784,2023-04-21,São Paulo,Smartphone Samsung,2200.0,2,Cliente_5376,4400.0,Presencial,Sudeste
20521,2023-04-21,São Paulo,iPhone 14,5500.0,1,Cliente_10900,5500.0,Presencial,Sudeste
22256,2023-04-21,São Paulo,iPhone 14,5500.0,1,Cliente_20126,5500.0,Presencial,Sudeste
44883,2023-04-21,São Paulo,iPhone 14,5500.0,2,Cliente_16412,11000.0,Presencial,Sudeste
75346,2023-04-21,São Paulo,iPhone 14,5500.0,5,Cliente_20229,27500.0,Presencial,Sudeste
63988,2023-04-22,São Paulo,Cabo HDMI,40.0,1,Cliente_17909,40.0,Presencial,Sudeste
21095,2023-04-22,São Paulo,Mouse Gamer,120.0,1,Cliente_2117,120.0,Presencial,Sudeste
85104,2023-04-22,São Paulo,Mouse Gamer,120.0,1,Cliente_22887,120.0,Presencial,Sudeste
7883,2023-04-22,São Paulo,Teclado Mecânico,250.0,1,Cliente_26515,250.0,Presencial,Sudeste
36764,2023-04-22,São Paulo,Teclado Mecânico,250.0,1,Cliente_7263,250.0,Presencial,Sudeste
52080,2023-04-22,São Paulo,Teclado Mecânico,250.0,1,Cliente_25020,250.0,Presencial,Sudeste
74442,2023-04-22,São Paulo,Teclado Mecânico,250.0,1,Cliente_19850,250.0,Presencial,Sudeste
9988,2023-04-22,São Paulo,Teclado Mecânico,250.0,2,Cliente_17844,500.0,Presencial,Sudeste
29592,2023-04-22,São Paulo,"Monitor 27""",1200.0,1,Cliente_9634,1200.0,Presencial,Sudeste
72108,2023-04-22,São Paulo,Teclado Mecânico,250.0,5,Cliente_22282,1250.0,Presencial,Sudeste
81348,2023-04-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_4154,2200.0,Presencial,Sudeste
74,2023-04-22,São Paulo,Notebook HP,3200.0,1,Cliente_8812,3200.0,Presencial,Sudeste
26589,2023-04-22,São Paulo,Notebook HP,3200.0,1,Cliente_21913,3200.0,Presencial,Sudeste
30298,2023-04-22,São Paulo,Notebook HP,3200.0,1,Cliente_13507,3200.0,Presencial,Sudeste
58654,2023-04-22,São Paulo,Notebook Dell,3500.0,1,Cliente_14270,3500.0,Presencial,Sudeste
81538,2023-04-22,São Paulo,Notebook Dell,3500.0,1,Cliente_9413,3500.0,Presencial,Sudeste
95132,2023-04-22,São Paulo,iPhone 14,5500.0,1,Cliente_25731,5500.0,Presencial,Sudeste
22372,2023-04-22,São Paulo,Smartphone Samsung,2200.0,3,Cliente_18158,6600.0,Presencial,Sudeste
66334,2023-04-22,São Paulo,Notebook Dell,3500.0,3,Cliente_25952,10500.0,Presencial,Sudeste
46274,2023-04-22,São Paulo,iPhone 14,5500.0,3,Cliente_6575,16500.0,Presencial,Sudeste
37961,2023-04-22,São Paulo,iPhone 14,5500.0,5,Cliente_28732,27500.0,Presencial,Sudeste
4680,2023-04-23,São Paulo,Cabo HDMI,40.0,1,Cliente_4,40.0,Presencial,Sudeste
11889,2023-04-23,São Paulo,Cabo HDMI,40.0,1,Cliente_13727,40.0,Presencial,Sudeste
28568,2023-04-23,São Paulo,Cabo HDMI,40.0,1,Cliente_14437,40.0,Presencial,Sudeste
88870,2023-04-23,São Paulo,Cabo HDMI,40.0,1,Cliente_15393,40.0,Presencial,Sudeste
86657,2023-04-23,São Paulo,Cabo HDMI,40.0,2,Cliente_18075,80.0,Presencial,Sudeste
6228,2023-04-23,São Paulo,Mouse Gamer,120.0,1,Cliente_14476,120.0,Presencial,Sudeste
41239,2023-04-23,São Paulo,Mouse Gamer,120.0,1,Cliente_22283,120.0,Presencial,Sudeste
60538,2023-04-23,São Paulo,Mouse Gamer,120.0,1,Cliente_15474,120.0,Presencial,Sudeste
7639,2023-04-23,São Paulo,Teclado Mecânico,250.0,1,Cliente_923,250.0,Presencial,Sudeste
73698,2023-04-23,São Paulo,Mouse Gamer,120.0,3,Cliente_14497,360.0,Presencial,Sudeste
15899,2023-04-23,São Paulo,"Monitor 27""",1200.0,1,Cliente_2719,1200.0,Presencial,Sudeste
19362,2023-04-23,São Paulo,"Monitor 27""",1200.0,1,Cliente_745,1200.0,Presencial,Sudeste
62016,2023-04-23,São Paulo,"Monitor 27""",1200.0,1,Cliente_29341,1200.0,Presencial,Sudeste
54143,2023-04-23,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21542,2200.0,Presencial,Sudeste
67815,2023-04-23,São Paulo,Smartphone Samsung,2200.0,1,Cliente_2836,2200.0,Presencial,Sudeste
64338,2023-04-23,São Paulo,Notebook HP,3200.0,1,Cliente_8518,3200.0,Presencial,Sudeste
14645,2023-04-23,São Paulo,Notebook Dell,3500.0,1,Cliente_26212,3500.0,Presencial,Sudeste
15387,2023-04-23,São Paulo,iPhone 14,5500.0,1,Cliente_26239,5500.0,Presencial,Sudeste
58197,2023-04-23,São Paulo,iPhone 14,5500.0,1,Cliente_28774,5500.0,Presencial,Sudeste
39464,2023-04-23,São Paulo,Notebook Dell,3500.0,5,Cliente_27783,17500.0,Presencial,Sudeste
374,2023-04-24,São Paulo,Cabo HDMI,40.0,1,Cliente_6038,40.0,Presencial,Sudeste
57530,2023-04-24,São Paulo,Cabo HDMI,40.0,1,Cliente_9633,40.0,Presencial,Sudeste
74369,2023-04-24,São Paulo,Cabo HDMI,40.0,1,Cliente_4957,40.0,Presencial,Sudeste
11886,2023-04-24,São Paulo,Cabo HDMI,40.0,2,Cliente_6514,80.0,Presencial,Sudeste
71274,2023-04-24,São Paulo,Cabo HDMI,40.0,2,Cliente_26975,80.0,Presencial,Sudeste
14938,2023-04-24,São Paulo,Mouse Gamer,120.0,2,Cliente_22879,240.0,Presencial,Sudeste
94386,2023-04-24,São Paulo,Teclado Mecânico,250.0,1,Cliente_28504,250.0,Presencial,Sudeste
91372,2023-04-24,São Paulo,Teclado Mecânico,250.0,5,Cliente_18402,1250.0,Presencial,Sudeste
84081,2023-04-24,São Paulo,Smartphone Samsung,2200.0,1,Cliente_2278,2200.0,Presencial,Sudeste
27328,2023-04-24,São Paulo,Notebook HP,3200.0,1,Cliente_6458,3200.0,Presencial,Sudeste
50113,2023-04-24,São Paulo,Notebook HP,3200.0,1,Cliente_9604,3200.0,Presencial,Sudeste
61775,2023-04-24,São Paulo,Notebook Dell,3500.0,1,Cliente_26063,3500.0,Presencial,Sudeste
34362,2023-04-24,São Paulo,Smartphone Samsung,2200.0,3,Cliente_5913,6600.0,Presencial,Sudeste
5277,2023-04-24,São Paulo,Notebook Dell,3500.0,2,Cliente_9631,7000.0,Presencial,Sudeste
6243,2023-04-25,São Paulo,Cabo HDMI,40.0,1,Cliente_17254,40.0,Presencial,Sudeste
6850,2023-04-25,São Paulo,Cabo HDMI,40.0,1,Cliente_22609,40.0,Presencial,Sudeste
7067,2023-04-25,São Paulo,Cabo HDMI,40.0,1,Cliente_19148,40.0,Presencial,Sudeste
34430,2023-04-25,São Paulo,Mouse Gamer,120.0,1,Cliente_21702,120.0,Presencial,Sudeste
86385,2023-04-25,São Paulo,Cabo HDMI,40.0,3,Cliente_11788,120.0,Presencial,Sudeste
3942,2023-04-25,São Paulo,Teclado Mecânico,250.0,1,Cliente_16806,250.0,Presencial,Sudeste
32780,2023-04-25,São Paulo,Teclado Mecânico,250.0,1,Cliente_24895,250.0,Presencial,Sudeste
29534,2023-04-25,São Paulo,Teclado Mecânico,250.0,2,Cliente_23059,500.0,Presencial,Sudeste
92297,2023-04-25,São Paulo,"Monitor 27""",1200.0,1,Cliente_28368,1200.0,Presencial,Sudeste
16208,2023-04-25,São Paulo,Smartphone Samsung,2200.0,1,Cliente_26685,2200.0,Presencial,Sudeste
66162,2023-04-25,São Paulo,Smartphone Samsung,2200.0,1,Cliente_5281,2200.0,Presencial,Sudeste
15936,2023-04-25,São Paulo,"Monitor 27""",1200.0,2,Cliente_29693,2400.0,Presencial,Sudeste
32261,2023-04-25,São Paulo,Notebook HP,3200.0,1,Cliente_25075,3200.0,Presencial,Sudeste
3457,2023-04-25,São Paulo,Notebook Dell,3500.0,1,Cliente_9529,3500.0,Presencial,Sudeste
67779,2023-04-25,São Paulo,Notebook Dell,3500.0,1,Cliente_18071,3500.0,Presencial,Sudeste
19405,2023-04-25,São Paulo,iPhone 14,5500.0,1,Cliente_3043,5500.0,Presencial,Sudeste
76235,2023-04-25,São Paulo,iPhone 14,5500.0,1,Cliente_4819,5500.0,Presencial,Sudeste
91422,2023-04-25,São Paulo,iPhone 14,5500.0,1,Cliente_17754,5500.0,Presencial,Sudeste
4549,2023-04-25,São Paulo,Notebook HP,3200.0,3,Cliente_21833,9600.0,Presencial,Sudeste
97634,2023-04-25,São Paulo,iPhone 14,5500.0,2,Cliente_28454,11000.0,Presencial,Sudeste
7401,2023-04-25,São Paulo,Notebook Dell,3500.0,5,Cliente_21649,17500.0,Presencial,Sudeste
47307,2023-04-26,São Paulo,Cabo HDMI,40.0,1,Cliente_1904,40.0,Presencial,Sudeste
98555,2023-04-26,São Paulo,Cabo HDMI,40.0,1,Cliente_20500,40.0,Presencial,Sudeste
3682,2023-04-26,São Paulo,Cabo HDMI,40.0,2,Cliente_26380,80.0,Presencial,Sudeste
45047,2023-04-26,São Paulo,Mouse Gamer,120.0,1,Cliente_14806,120.0,Presencial,Sudeste
62983,2023-04-26,São Paulo,Mouse Gamer,120.0,2,Cliente_23679,240.0,Presencial,Sudeste
77736,2023-04-26,São Paulo,Teclado Mecânico,250.0,1,Cliente_12326,250.0,Presencial,Sudeste
82010,2023-04-26,São Paulo,"Monitor 27""",1200.0,1,Cliente_21898,1200.0,Presencial,Sudeste
11230,2023-04-26,São Paulo,Teclado Mecânico,250.0,5,Cliente_14963,1250.0,Presencial,Sudeste
27873,2023-04-26,São Paulo,Smartphone Samsung,2200.0,1,Cliente_14608,2200.0,Presencial,Sudeste
2857,2023-04-26,São Paulo,Notebook HP,3200.0,1,Cliente_4950,3200.0,Presencial,Sudeste
30756,2023-04-26,São Paulo,Notebook HP,3200.0,1,Cliente_27013,3200.0,Presencial,Sudeste
32459,2023-04-26,São Paulo,Notebook HP,3200.0,1,Cliente_24751,3200.0,Presencial,Sudeste
80725,2023-04-26,São Paulo,Notebook HP,3200.0,1,Cliente_10352,3200.0,Presencial,Sudeste
89540,2023-04-26,São Paulo,Notebook HP,3200.0,1,Cliente_25386,3200.0,Presencial,Sudeste
88659,2023-04-26,São Paulo,Notebook Dell,3500.0,1,Cliente_9476,3500.0,Presencial,Sudeste
16818,2023-04-26,São Paulo,iPhone 14,5500.0,1,Cliente_27893,5500.0,Presencial,Sudeste
41583,2023-04-26,São Paulo,iPhone 14,5500.0,1,Cliente_28629,5500.0,Presencial,Sudeste
50008,2023-04-26,São Paulo,iPhone 14,5500.0,1,Cliente_1958,5500.0,Presencial,Sudeste
64294,2023-04-26,São Paulo,iPhone 14,5500.0,1,Cliente_1055,5500.0,Presencial,Sudeste
72153,2023-04-26,São Paulo,iPhone 14,5500.0,1,Cliente_14316,5500.0,Presencial,Sudeste
93188,2023-04-26,São Paulo,iPhone 14,5500.0,1,Cliente_781,5500.0,Presencial,Sudeste
47831,2023-04-26,São Paulo,Notebook Dell,3500.0,2,Cliente_4442,7000.0,Presencial,Sudeste
49553,2023-04-26,São Paulo,Notebook HP,3200.0,3,Cliente_22851,9600.0,Presencial,Sudeste
40053,2023-04-26,São Paulo,iPhone 14,5500.0,2,Cliente_6818,11000.0,Presencial,Sudeste
53028,2023-04-27,São Paulo,Cabo HDMI,40.0,1,Cliente_18239,40.0,Presencial,Sudeste
32673,2023-04-27,São Paulo,Cabo HDMI,40.0,2,Cliente_20193,80.0,Presencial,Sudeste
14648,2023-04-27,São Paulo,Mouse Gamer,120.0,1,Cliente_16861,120.0,Presencial,Sudeste
36851,2023-04-27,São Paulo,Mouse Gamer,120.0,1,Cliente_4599,120.0,Presencial,Sudeste
82321,2023-04-27,São Paulo,Mouse Gamer,120.0,1,Cliente_7828,120.0,Presencial,Sudeste
17339,2023-04-27,São Paulo,Teclado Mecânico,250.0,1,Cliente_12235,250.0,Presencial,Sudeste
82715,2023-04-27,São Paulo,Teclado Mecânico,250.0,1,Cliente_27326,250.0,Presencial,Sudeste
82947,2023-04-27,São Paulo,Mouse Gamer,120.0,5,Cliente_9039,600.0,Presencial,Sudeste
17940,2023-04-27,São Paulo,Mouse Gamer,120.0,10,Cliente_29511,1200.0,Presencial,Sudeste
2398,2023-04-27,São Paulo,Smartphone Samsung,2200.0,1,Cliente_7539,2200.0,Presencial,Sudeste
46941,2023-04-27,São Paulo,Smartphone Samsung,2200.0,1,Cliente_28134,2200.0,Presencial,Sudeste
12751,2023-04-27,São Paulo,"Monitor 27""",1200.0,2,Cliente_29321,2400.0,Presencial,Sudeste
85143,2023-04-27,São Paulo,Smartphone Samsung,2200.0,2,Cliente_21643,4400.0,Presencial,Sudeste
1835,2023-04-27,São Paulo,iPhone 14,5500.0,1,Cliente_15697,5500.0,Presencial,Sudeste
22401,2023-04-27,São Paulo,iPhone 14,5500.0,1,Cliente_21426,5500.0,Presencial,Sudeste
60965,2023-04-27,São Paulo,iPhone 14,5500.0,1,Cliente_7303,5500.0,Presencial,Sudeste
77277,2023-04-27,São Paulo,iPhone 14,5500.0,1,Cliente_23656,5500.0,Presencial,Sudeste
77411,2023-04-27,São Paulo,iPhone 14,5500.0,1,Cliente_16234,5500.0,Presencial,Sudeste
6238,2023-04-27,São Paulo,Notebook Dell,3500.0,2,Cliente_26221,7000.0,Presencial,Sudeste
51186,2023-04-28,São Paulo,Cabo HDMI,40.0,1,Cliente_20155,40.0,Presencial,Sudeste
94454,2023-04-28,São Paulo,Cabo HDMI,40.0,1,Cliente_1723,40.0,Presencial,Sudeste
12446,2023-04-28,São Paulo,Mouse Gamer,120.0,1,Cliente_16745,120.0,Presencial,Sudeste
75855,2023-04-28,São Paulo,Mouse Gamer,120.0,1,Cliente_29928,120.0,Presencial,Sudeste
81807,2023-04-28,São Paulo,Mouse Gamer,120.0,1,Cliente_4009,120.0,Presencial,Sudeste
64274,2023-04-28,São Paulo,Cabo HDMI,40.0,5,Cliente_8537,200.0,Presencial,Sudeste
28318,2023-04-28,São Paulo,Mouse Gamer,120.0,2,Cliente_6678,240.0,Presencial,Sudeste
30443,2023-04-28,São Paulo,Teclado Mecânico,250.0,1,Cliente_4684,250.0,Presencial,Sudeste
41894,2023-04-28,São Paulo,Teclado Mecânico,250.0,1,Cliente_19026,250.0,Presencial,Sudeste
60438,2023-04-28,São Paulo,Teclado Mecânico,250.0,1,Cliente_13191,250.0,Presencial,Sudeste
68597,2023-04-28,São Paulo,Teclado Mecânico,250.0,1,Cliente_15097,250.0,Presencial,Sudeste
84250,2023-04-28,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16058,2200.0,Presencial,Sudeste
404,2023-04-28,São Paulo,Notebook Dell,3500.0,1,Cliente_10335,3500.0,Presencial,Sudeste
30634,2023-04-28,São Paulo,Notebook Dell,3500.0,1,Cliente_29148,3500.0,Presencial,Sudeste
98737,2023-04-28,São Paulo,"Monitor 27""",1200.0,3,Cliente_2838,3600.0,Presencial,Sudeste
64243,2023-04-28,São Paulo,iPhone 14,5500.0,1,Cliente_23214,5500.0,Presencial,Sudeste
94575,2023-04-28,São Paulo,iPhone 14,5500.0,1,Cliente_10885,5500.0,Presencial,Sudeste
16358,2023-04-29,São Paulo,Cabo HDMI,40.0,1,Cliente_4759,40.0,Presencial,Sudeste
16756,2023-04-29,São Paulo,Cabo HDMI,40.0,1,Cliente_16391,40.0,Presencial,Sudeste
60827,2023-04-29,São Paulo,Cabo HDMI,40.0,1,Cliente_23872,40.0,Presencial,Sudeste
24082,2023-04-29,São Paulo,Cabo HDMI,40.0,3,Cliente_17990,120.0,Presencial,Sudeste
32849,2023-04-29,São Paulo,Mouse Gamer,120.0,1,Cliente_19663,120.0,Presencial,Sudeste
38426,2023-04-29,São Paulo,Mouse Gamer,120.0,1,Cliente_12042,120.0,Presencial,Sudeste
76845,2023-04-29,São Paulo,Mouse Gamer,120.0,1,Cliente_5249,120.0,Presencial,Sudeste
83950,2023-04-29,São Paulo,Mouse Gamer,120.0,1,Cliente_15813,120.0,Presencial,Sudeste
21041,2023-04-29,São Paulo,Cabo HDMI,40.0,5,Cliente_29715,200.0,Presencial,Sudeste
38634,2023-04-29,São Paulo,Teclado Mecânico,250.0,1,Cliente_23043,250.0,Presencial,Sudeste
60805,2023-04-29,São Paulo,Teclado Mecânico,250.0,1,Cliente_5173,250.0,Presencial,Sudeste
76587,2023-04-29,São Paulo,Teclado Mecânico,250.0,1,Cliente_1544,250.0,Presencial,Sudeste
28591,2023-04-29,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16554,2200.0,Presencial,Sudeste
31591,2023-04-29,São Paulo,Smartphone Samsung,2200.0,1,Cliente_3104,2200.0,Presencial,Sudeste
39709,2023-04-29,São Paulo,Smartphone Samsung,2200.0,1,Cliente_26881,2200.0,Presencial,Sudeste
